,categoria,product_id,envios,ventas,aceptación,contribución,title
856,tren_inferior,981cd1ac-500d-4777-986d-1b3b97ffa64d,7565,2551,0.3372108393919365,0.022642155859867157,Hays Skirt ycoo 
857,tren_inferior,982512f0-9641-4f95-848c-b676cd8fe06b,3410,1122,0.32903225806451614,0.009958643228056037,Benina Pant fit 
858,tren_inferior,9838fda9-2ba6-4575-97d2-e143e360cd18,3255,528,0.1622119815668203,0.004686420342614605,French Dress fifine
859,tren_inferior,985d7aa0-9c0a-4c7b-8ce1-9c51397a4a70,4422,1782,0.40298507462686567,0.015816668656324293,Bsrae Pant short 
860,tren_inferior,98777d4d-a91e-4b20-87de-d5ae310f7440,2134,858,0.4020618556701031,0.007615433056748734,Camille Pant black 
861,tren_inferior,989601f9-401b-4391-9b20-3a9c64bd47dc,6092,3344,0.5489166119500984,0.0296806621698925,Onllauren Pant denim 
862,tren_inferior,989cd504-5f44-40d3-ba23-5d45b48e6efa,2816,1078,0.3828125,0.00956810819950482,Vmautumn Dress print 
863,tren_inferior,98c51c8b-c467-4025-9517-806334bc8680,2816,660,0.234375,0.005858025428268257,Sculp Jeans skinny 
864,tren_inferior,98d3a64c-7503-4cff-9a1a-562d4fd98cb6,3540,1386,0.39152542372881355,0.012301853399363339,Pirme Pant best
865,tren_inferior,98e70e6c-7d64-447c-bf28-47b3ee54d08c,6223,2112,0.3393861481600514,0.01874568137045842,Viglittie Jeans souh 
866,tren_inferior,9920033a-44c2-4429-8770-4e1cb848af17,2310,880,0.38095238095238093,0.007810700571024343,Mollo Shirt wave 
867,tren_inferior,9995b214-ada5-42d2-9f42-4dff7d0c8741,0,0,,0.0,Secret Jeans skinny 
868,tren_inferior,99af39f4-54b4-4d01-a7ea-f9aae23b7e2b,4026,1342,0.3333333333333333,0.011911318370812121,Hope Jeans jaquard 
869,tren_inferior,99b9fc63-20c7-462c-a145-aeb70741181d,3804,1936,0.508937960042061,0.017183541256253553,Cpiris Skirt poly 
870,tren_inferior,99bb1c6f-c0fb-4aa1-95ca-6f9ceb1a48b0,3717,792,0.21307506053268765,0.007029630513921908,Pinafore Dress denim
871,tren_inferior,99ce23a8-e4dc-4f2b-acff-0d589422bca3,2046,638,0.3118279569892473,0.005662757913992648,Hainaut Dress flower 
872,tren_inferior,9a45fcd6-2161-4d8c-a9b9-b05f0dbf339c,1298,858,0.6610169491525424,0.007615433056748734,Margot Dress majolica
873,tren_inferior,9ab45b56-f88f-46f8-8322-c8ce0259b150,3475,1232,0.3545323741007194,0.01093498079943408,Aragon Dress vneck 
874,tren_inferior,9af96b8b-48cd-495f-8895-2961f47b4a49,10735,3960,0.3688868188169539,0.03514815256960954,Akoz Jumpsuit print 
875,tren_inferior,9b112cac-0e28-4e28-86d0-c0c4995ebc89,5695,1144,0.20087796312554873,0.010153910742331644,Bsfatima Dress print
876,tren_inferior,9b3305cf-4b6d-40a7-a803-67b624477e42,27802,10865,0.39079922307747644,0.09643552466384031,Vipen Falda poly 
877,tren_inferior,9b5107a9-5458-43a0-81c4-8ebeccb05338,2222,1034,0.46534653465346537,0.009177573170953602,Vmfresno Skirt noos 
878,tren_inferior,9b63f5b9-fa78-49a2-84d7-032c207198b3,7766,3806,0.49008498583569404,0.03378127996968028,Ihmarrakech Pant fluid 
879,tren_inferior,9b958d08-ee68-4e35-8da2-00f339871cca,1144,374,0.3269230769230769,0.0033195477426853455,Bengalin Pant lindex 
880,tren_inferior,9c703054-1c55-4767-85de-fcad9a640def,5741,2970,0.5173314753527261,0.026361114427207157,Toxico Jeans nacre 
881,tren_inferior,9c7f69a7-3ac7-4483-a9de-e8ebdc45929c,10337,3498,0.33839605301344683,0.03104753476982176,Shamburgo Jeans solid 
882,tren_inferior,9cc7733e-69e2-4ddd-a587-b7af58c794d7,3828,1034,0.27011494252873564,0.009177573170953602,Lana Skirt denim 
883,tren_inferior,9d21c8f0-1551-459e-926b-0fc10ed41ae0,3936,594,0.15091463414634146,0.005272222885441431,King Skirt garden 
884,tren_inferior,9d308167-af74-441a-868b-e9117efcbfb9,9676,3498,0.3615130219098801,0.03104753476982176,Tilla Skirt short 
885,tren_inferior,9d354c30-a54d-448c-9ba0-55f7bdecb3b6,1716,814,0.47435897435897434,0.007224898028197517,Hestia Skirt pencil 
886,tren_inferior,9d650ff1-7788-439c-93e9-25d7569c3f86,10885,3628,0.33330271015158475,0.032201388263268536,Majolica Skirt night 
887,tren_inferior,9d71fb09-0ede-4469-b20a-5938917ecbd2,15642,5962,0.38115330520393814,0.05291749636868992,Bydanta Pant belt 
888,tren_inferior,9e19f1ab-de0b-4b5c-932a-813bec02185f,1650,814,0.49333333333333335,0.007224898028197517,Short Dress sleeveless 
889,tren_inferior,9e3f069f-465a-407b-ba61-4be7a877669e,7917,2573,0.32499684223822156,0.022837423374142764,Leo Skirt printed 
890,tren_inferior,9eb1f4a6-eb2c-45da-8134-b9ede01e32d0,4398,1782,0.4051841746248295,0.015816668656324293,Liab Skirt majolica 
891,tren_inferior,9eb7c8a6-0f1d-4c3e-8a9f-f19d8abbe0d2,1782,836,0.4691358024691358,0.007420165542473125,Anna Dress volume 
892,tren_inferior,9ed8bef0-de29-45ed-8e6b-19ffe77c3776,13304,4795,0.36041791942273,0.04255944231597923,Nues Dress majo
893,tren_inferior,9ee640d6-677c-426f-a0b5-42ea181fafdd,9698,2068,0.2132398432666529,0.018355146341907203,Lindex Pant suede 
894,tren_inferior,9ef1b87c-bd9d-48d7-9232-8a9c7c36cd3b,11568,3608,0.3118948824343015,0.032023872341199806,Ihfernando Dress classic 
895,tren_inferior,9f02cd45-2556-41fa-bb8e-52dc2e4ceee8,1232,682,0.5535714285714286,0.006053292942543865,Lily Jeans rise 
896,tren_inferior,9f15060b-40f4-40c8-ae08-32a53a5f8bed,2354,858,0.3644859813084112,0.007615433056748734,Onlsky Skirt midi 
897,tren_inferior,9f4b1aba-a7c1-4439-85ca-f69ad9c15cf9,3981,748,0.18789248932429037,0.006639095485370691,Galina Dress zebra
898,tren_inferior,9fdb4f94-ae53-4eb1-896b-78e4517a2cb8,8181,2948,0.36034714582569366,0.026165846912931546,Noreli Dress noir
899,tren_inferior,9ff96255-0bbf-44a6-94c0-13b93f6001b7,4904,2353,0.4798123980424144,0.02088474823138668,Onlroyal Jeans noos
900,tren_inferior,a023c99b-0fa4-489d-873b-f15d87ecd385,5630,2486,0.441563055062167,0.022065229113143767,Long Jumpsuit flowers
901,tren_inferior,a09b0ae2-549a-40c1-9343-865aa1f996cd,2904,836,0.2878787878787879,0.007420165542473125,Blake Skirt pencil 
902,tren_inferior,a10a5f30-f8d1-48f4-962d-be8ace3ecb9c,8840,2024,0.22895927601809954,0.01796461131335599,Closet Dress manhattan 
903,tren_inferior,a1390939-4a70-4a8f-ad4d-5886db4f3efb,5280,2332,0.44166666666666665,0.020698356513214507,Bista Jeans lulu 
904,tren_inferior,a17af852-f52e-4435-9519-e0f08528f6f7,1166,638,0.5471698113207547,0.005662757913992648,Leo Skirt majolica 
905,tren_inferior,a2293cb2-48ff-40cd-b816-b6e3b77670a7,14799,4730,0.3196161902831272,0.04198251556925584,Soraya Pant cap 
906,tren_inferior,a22e7a98-7e6f-4845-aaf1-0864aea5500f,1936,572,0.29545454545454547,0.005076955371165822,Jessica Dress fruit
907,tren_inferior,a25bf4f4-e1b5-4e72-ac32-89af0b4b9b6a,17153,7282,0.424532151810179,0.06463354722522643,Lenas Jeans colors 
908,tren_inferior,a2638e63-e0c7-49b4-bc2d-b8bef962b4b2,242540,101533,0.41862373216788984,0.9011862057702438,Tiswa Pant one3 
909,tren_inferior,a2be37ea-2f59-4661-a720-4500caf527ce,7104,3542,0.49859234234234234,0.03143806979837298,Bsviola Skirt mini 
910,tren_inferior,a2e550b8-aaeb-4347-8444-646ef5679dbc,1452,660,0.45454545454545453,0.005858025428268257,Jrzerodaria Jeans juna
911,tren_inferior,a310d8bf-528e-4985-ac22-12896505c17c,4246,2310,0.5440414507772021,0.0205030889989389,Charls Pant jcz
912,tren_inferior,a3431c62-a41f-49d6-9b64-df7770f99678,17066,8245,0.4831243407945623,0.07318093887283603,York Pant slimfit 
913,tren_inferior,a3509188-edb9-4c8c-bc87-f006e6f6b2bc,418,198,0.47368421052631576,0.001757407628480477,Carwilly Jeans reg 
914,tren_inferior,a396fd8f-090c-42ad-be59-348beb96fc52,3716,1210,0.32561894510226047,0.010739713285158471,Cerise Skirt long 
915,tren_inferior,a4333d7a-46c5-4a18-baba-a96f7ade6a07,15767,5212,0.330563835859707,0.04626064929111236,Majolica Skirt alabama 
916,tren_inferior,a478d856-4c46-403f-9630-f45be0f887c7,28896,14822,0.5129429678848284,0.13155704984513955,Pcshape Jeans noos 
917,tren_inferior,a4b45a06-d401-47e5-8e0d-15f7f1cf7729,1122,308,0.27450980392156865,0.00273374519985852,Flower Pant smock 
918,tren_inferior,a4bec7b3-f848-4592-be63-8250a2b8a6ac,2618,902,0.3445378151260504,0.008005968085299952,Vilouiana Dress south 
919,tren_inferior,a4e0a8d1-5d73-45cf-9a57-d8ce23af2802,4926,1694,0.34388956557044253,0.015035598599221859,Came Skirt print 
920,tren_inferior,a4ebaa92-661a-43a8-9536-fecac7a7e9e6,1342,704,0.5245901639344263,0.006248560456819474,Lilly Jeans cropped
921,tren_inferior,a5391cc0-a013-4be0-a754-ca231276fde3,3893,2222,0.5707680452093501,0.019722018941836464,Indo Pant printed 
922,tren_inferior,a539743f-558e-446e-8647-4f0c8a93c7ba,8599,3959,0.4604023723688801,0.0351392767735061,Veleta Jeans slim 
923,tren_inferior,a5684374-610a-4f18-b720-1ad863199ef9,7741,3036,0.39219739051802094,0.02694691697003398,Desflorence Pant cotton
924,tren_inferior,a58e7e4a-86c6-4baa-9370-27022eb87492,572,176,0.3076923076923077,0.0015621401142048685,Vipeny Skirt fav
925,tren_inferior,a5e2a617-4ccb-4c95-b230-8db3de21ad8d,10908,3784,0.3469013568023469,0.03358601245540467,Olive Pant check
926,tren_inferior,a63c758f-5915-4739-8ac6-5cbfc47ec038,7301,2068,0.2832488700178058,0.018355146341907203,Aissuia Jeans denim
927,tren_inferior,a64d05a8-2960-4ce3-94ab-bde73967e54b,18100,6666,0.3682872928176796,0.05916605682550939,Minnie Dress flower
928,tren_inferior,a66dde83-654a-41ae-bfee-5ee7aaa73892,2266,1342,0.5922330097087378,0.011911318370812121,Agosto Dress ycoo
929,tren_inferior,a6912d44-eea3-4deb-ad57-2166db14e335,3762,1122,0.2982456140350877,0.009958643228056037,Utility Dress pocket
930,tren_inferior,a6aadc56-59b1-4ff7-ac9c-2b71cc247a64,4331,990,0.22858462248903255,0.008787038142402386,Savi Skirt grace
931,tren_inferior,a6d5c615-e9ec-434d-b74f-3f5e7f0fbd35,3145,902,0.28680445151033385,0.008005968085299952,Bsabena Skirt med 
932,tren_inferior,a6e6ffb4-09d6-40b1-80ee-3211dcd1b9e7,5235,3014,0.5757402101241643,0.02675164945575837,Carcarma Jeans jogg 
933,tren_inferior,a6fcff22-06b8-4b23-993a-242fa0c5b74f,594,264,0.4444444444444444,0.0023432101713073026,Tamiko Skirt grace 
934,tren_inferior,a76c4b9e-83d1-46a7-bd44-b03ce5ba6bf1,3848,1408,0.3659043659043659,0.012497120913638948,Ycoo Pant west 
935,tren_inferior,a7de5206-a282-451d-8a37-367a28dd28e4,2134,1144,0.5360824742268041,0.010153910742331644,Printed Pant summ
936,tren_inferior,a8222670-c7c8-4656-9464-739ceab43ab4,3036,946,0.3115942028985507,0.008396503113851168,Pola Playsuit cerise
937,tren_inferior,a82744f7-605f-430f-877b-12f63db3fb9e,8071,3432,0.4252261182009664,0.030461732226994935,Ivy Jeans dark 
938,tren_inferior,a8306588-0318-4e84-a655-dedd5110f8b5,2156,858,0.3979591836734694,0.007615433056748734,Zebra Skirt sequin 
939,tren_inferior,a858b304-860f-4e30-a926-8541081698ac,4156,2112,0.5081809432146295,0.01874568137045842,Emil Pant summ 
940,tren_inferior,a9837823-5c27-47b9-a40c-645be1503983,1892,924,0.4883720930232558,0.008201235599575559,Ruin Jeans toxiko 
941,tren_inferior,a98ed33d-2389-49ab-b65a-37f5ad2fba0f,3058,1232,0.4028776978417266,0.01093498079943408,Karlotta Dress flora 
942,tren_inferior,a99013ff-674a-4c29-91a5-c875b46e2cca,2376,1144,0.48148148148148145,0.010153910742331644,Pclogan Jeans slim 
943,tren_inferior,a9b7e9be-9391-48a1-8615-249bfc537fd1,4223,1232,0.2917357328913095,0.01093498079943408,Ihhuva Skirt denim 
944,tren_inferior,a9d5a343-32d2-46fa-b149-1450cd1bc49b,4222,2530,0.5992420653718616,0.022455764141694985,Bsjasmine Skirt mini 
945,tren_inferior,aa247553-4c30-41bd-9022-1cf8ac4a068a,2574,1474,0.5726495726495726,0.013082923456465773,Onlblush Jeans raw 
946,tren_inferior,aa3f3d3a-3362-4ee7-b3fb-493dd40c4889,41523,19792,0.4766514943525275,0.1756697564792202,Bylola Jeans zipper
947,tren_inferior,aa608827-a9a1-46f8-ae17-b7b19997d8dd,3783,1606,0.4245307956648163,0.014254528542119425,Carwilly Jeans straight 
948,tren_inferior,aab51161-56c4-4465-8470-7db1702bb7c4,2838,880,0.31007751937984496,0.007810700571024343,Cen Skirt check
949,tren_inferior,aabeb04b-7140-4ab3-a162-255d6714934c,4048,2134,0.5271739130434783,0.01894094888473403,Elina Jeans sea 
950,tren_inferior,aac7cf02-0ab7-4a89-9654-c88bca949b47,3036,1122,0.3695652173913043,0.009958643228056037,Dena Jeans denim 
951,tren_inferior,ab499095-d110-40db-9906-63947eb34ec3,4310,1782,0.4134570765661253,0.015816668656324293,Mannie Dress dark
952,tren_inferior,abcf5d56-cf41-4377-a09e-f446579fd945,3718,1474,0.39644970414201186,0.013082923456465773,Onlrhonda Short stripe 
953,tren_inferior,abe92ffc-ec2e-4ec0-b268-0cf87c4c4697,2112,880,0.4166666666666667,0.007810700571024343,Coated Pant lily 
954,tren_inferior,abf17df8-7205-4ed4-8daa-c0326aebd603,1694,550,0.3246753246753247,0.004881687856890214,Sia Short pant 
955,tren_inferior,abfcb358-7cc5-4ae8-8070-55d336d01099,4002,1386,0.34632683658170915,0.012301853399363339,Bsekin Skirt nice 
956,tren_inferior,abfe7024-2cbb-49e5-84c3-8f3945f2b00c,13832,5522,0.3992192018507808,0.04901214608317775,Onlcally Skirt suede 
957,tren_inferior,ac1926f2-be6d-4e21-a093-434f1543a062,3167,1276,0.4029049573729081,0.011325515827985296,Jaune Dress majolica
958,tren_inferior,ac414a93-701c-4175-9599-50d343ce608e,10952,3234,0.29528853177501824,0.028704324598514457,Kace Pant cerise
959,tren_inferior,ac422367-ac3d-4c4f-912a-f2ffba45ca5c,6993,2903,0.41512941512941515,0.025766436088276893,Lupa Skirt majolica 
960,tren_inferior,ac60f410-bf34-4c36-a541-dfd1217d07fb,2156,858,0.3979591836734694,0.007615433056748734,Hanea Short mazarine 
961,tren_inferior,ac8b450d-539f-4b9c-b870-d2f423ea3ab5,1848,858,0.4642857142857143,0.007615433056748734,Jrsmilla Pant ankle 
962,tren_inferior,ac9647a2-6069-4484-9934-0b2716874f2d,4311,2024,0.4694966365112503,0.01796461131335599,Miniprint Pant belt 
963,tren_inferior,acb59188-d18a-4c21-8161-631d7af23d65,2442,946,0.38738738738738737,0.008396503113851168,Vmeva Skirt noos
964,tren_inferior,ace9ee50-a0d9-4ab1-af79-594bdbee3fc8,3476,1430,0.41139240506329117,0.012692388427914557,Nmayla Skirt noos 
965,tren_inferior,ad966813-ff9c-4841-afdb-c5d6de59063e,14076,5698,0.4048025007104291,0.05057428619738261,Scarlett Jeans solid 
966,tren_inferior,add10157-fd3f-41d2-aff8-ee39af63a243,13242,5390,0.4070382117504909,0.0478405409975241,Freja Pant holly 
967,tren_inferior,add90bab-30cc-4f85-ad93-d0fa82801995,2134,792,0.3711340206185567,0.007029630513921908,Poly Pant cherry 
968,tren_inferior,ae099794-ebcb-4f7f-af83-d43c61cc6c48,8357,3388,0.40540863946392247,0.030071197198443717,Teide Jeans skinny 
969,tren_inferior,ae2f3404-f985-4bf7-8a68-439465532fe5,16736,6996,0.4180210325047801,0.06209506953964352,Tie Pant winter
970,tren_inferior,af2d163c-61a7-443a-b387-a59116df81a9,7084,2178,0.30745341614906835,0.019331483913285246,Malou Pant pep 
971,tren_inferior,af509abb-f7b9-484f-9de3-066e38f90996,4112,1254,0.30496108949416345,0.011130248313709687,Hally Skirt print 
972,tren_inferior,af5e11e6-4b62-4839-9e6d-433b6e015c53,7763,2574,0.33157284554940103,0.0228462991702462,New Jumpsuit long 
973,tren_inferior,afcc86c7-927d-4ff9-8bf8-4820b1299d6f,9436,5038,0.5339126748622297,0.04471626076911436,Ihmarrakech Dress fluid 
974,tren_inferior,afeac446-c5a3-4400-865c-8f5e7befbd92,13725,6028,0.4391985428051002,0.05350329891151674,Miles Jeans slimfit 
975,tren_inferior,aff923f8-a3eb-4d8d-a484-c7b3fabe8ea0,3300,1364,0.41333333333333333,0.01210658588508773,Esprit Pant culotte 
976,tren_inferior,b01c812f-7598-40e8-9400-c86a894e5549,1650,374,0.22666666666666666,0.0033195477426853455,Hurricane Jeans dark 
977,tren_inferior,b01d3806-07c5-40bc-b67d-7ec8629d70b8,2332,792,0.33962264150943394,0.007029630513921908,Uma Jeans skinny 
978,tren_inferior,b02cc7b2-d5f6-485e-bc2b-d6baafc4eaa4,3102,858,0.2765957446808511,0.007615433056748734,Pcsky Skirt aop
979,tren_inferior,b03c35dc-fc98-4999-9703-4d668d35d9da,6776,2442,0.36038961038961037,0.02167469408459255,Bypandina Skirt night 
980,tren_inferior,b05925a6-ab30-4972-9ab5-e7018177d250,16473,5786,0.35124142536271474,0.05135535625448505,Farlala Skirt midi 
981,tren_inferior,b08cfbe1-d9c4-4805-bece-4d30f4a4dfa7,3189,1342,0.42082157416117905,0.011911318370812121,Noir Dress cerise 
982,tren_inferior,b0979cd7-fe6f-4e51-aec7-21aaad00fc06,6599,2420,0.36672223064100623,0.021479426570316942,Carawesome Pant aw 
983,tren_inferior,b0abff85-eb97-4ee7-83b8-9b6846418d0e,17307,5104,0.2949095741607442,0.045302063311941185,Diona Skirt midi 
984,tren_inferior,b0d32738-b19c-41a0-83db-0267f72eccb6,2838,1188,0.4186046511627907,0.010544445770882862,Vilukis Jeans snow 
985,tren_inferior,b0f9722b-27ec-4add-93c6-711abdbe616d,506,176,0.34782608695652173,0.0015621401142048685,Animal Skirt pleat 
986,tren_inferior,b114890d-9a07-4813-8bc9-66fa34d1d323,1584,396,0.25,0.003514815256960954,Kilibbi Skirt dots 
987,tren_inferior,b1317790-423e-4ba6-9a74-e487afedc20b,23929,10648,0.4449830749300013,0.09450947690939454,Sclilly Pant zipper 
988,tren_inferior,b17a923b-c6b8-4b18-9985-2aeb826c0b5f,23641,12888,0.5451546042891586,0.11439126018109287,Olive Pant miniprint 
989,tren_inferior,b1e3cffa-fa3c-4412-af7c-7340518a3df4,88,22,0.25,0.00019526751427560856,Leroy Jeans atlantic 
990,tren_inferior,b22d8ffa-b95b-4d9c-9bb5-eedb7e36aa7f,4619,2002,0.4334271487334921,0.017769343799080378,Garden Skirt denim 
991,tren_inferior,b28b4d03-696b-4b07-a2cc-28108c104423,5346,1452,0.2716049382716049,0.012887655942190164,Pcbertha Dress martime 
992,tren_inferior,b2907b35-5059-4349-bbbb-201faf900d77,3036,1078,0.35507246376811596,0.00956810819950482,Hummingbird Dress blue
993,tren_inferior,b2a1e0d3-4c3f-485d-a869-dac2610f5504,902,286,0.3170731707317073,0.002538477685582911,Banda Pant shine
994,tren_inferior,b34f2b8c-bfcc-4f3b-bb63-3c5dee6af302,5609,1540,0.27455874487430915,0.0136687259992926,Una Dress navy
995,tren_inferior,b36a0408-f9e7-4c69-b953-d56f3d76b301,10600,3848,0.3630188679245283,0.03415406340602462,Ycoo Skirt cat
996,tren_inferior,b36bc7a9-cc0d-4ba8-b504-a548d6433f78,3300,1012,0.30666666666666664,0.008982305656677994,Mini Short pant 
997,tren_inferior,b373d637-14bf-4a8c-b73a-e5123b227872,6093,1254,0.20580994583948795,0.011130248313709687,Neme Jumpsuit print
998,tren_inferior,b3e94388-35ef-4fb8-891f-4310ad859a6c,7039,1408,0.20002841312686462,0.012497120913638948,Denim Pant short
999,tren_inferior,b4197ea3-5ce4-46d1-a08e-548c900fd2a8,4112,1870,0.45476653696498054,0.016597738713426728,Charlior Skirt mustard
1000,tren_inferior,b441556b-8e53-44b0-888d-c75f39e4cb57,7235,3256,0.45003455425017275,0.028899592112790067,Objlisa Pant check 
1001,tren_inferior,b4427ce9-53c5-4c75-8e0b-2c21e155e247,5652,2419,0.42799009200283084,0.021470550774213504,Marsat Jeans asphalt 
1002,tren_inferior,b4520b8e-1cd0-42b5-a061-6d66cc8eb699,1518,418,0.2753623188405797,0.0037100827712365624,Seamed Skirt pencil 
1003,tren_inferior,b4820339-f293-4f8f-9900-b33ba86e3078,3784,1144,0.3023255813953488,0.010153910742331644,Great Pant night 
1004,tren_inferior,b4b8cc46-df36-434d-a00a-f740369e2b57,7785,2706,0.34759152215799616,0.024017904255899853,Paloma Jeans flash 
1005,tren_inferior,b4b97802-39e0-4dcd-aea4-b95af12489a9,704,396,0.5625,0.003514815256960954,Quermes Jeans denim
1006,tren_inferior,b50ae918-6e5e-4d46-a534-6c8ed3abdcb0,1584,814,0.5138888888888888,0.007224898028197517,Edu Short stripes 
1007,tren_inferior,b5536596-dbf6-4545-9b42-1b0df35d6fb0,2464,968,0.39285714285714285,0.008591770628126777,Violet Skirt ycoo
1008,tren_inferior,b5b33efd-19d9-42ba-b779-c44487cd5a37,6886,3718,0.5399361022364217,0.03300020991257785,Fqagnes Skirt printed 
1009,tren_inferior,b5e029eb-aff8-4797-b056-f219aa977ea8,24235,8599,0.35481741283268003,0.07632297069345263,Pchighfive Jean denim 
1010,tren_inferior,b61f6de9-0331-4bcf-884a-c639d58fd922,10512,4356,0.4143835616438356,0.03866296782657049,Blush Short pant 
1011,tren_inferior,b62ec061-9f5f-4733-abd9-dbb96c818b5b,13878,6402,0.461305663640294,0.05682284665420209,Pckamala Dress noos 
1012,tren_inferior,b6d11600-498c-4026-8e53-2dbb08049ee2,2288,880,0.38461538461538464,0.007810700571024343,Slimleg Jeans york 
1013,tren_inferior,b6e75c9b-aa4f-400b-82a3-3dbd35c3539b,1782,462,0.25925925925925924,0.004100617799787779,Line Dress closet 
1014,tren_inferior,b71a1920-5853-4238-b92e-6e3d1e3c4c72,9349,3080,0.32944699967911006,0.0273374519985852,Viseana Pant chino 
1015,tren_inferior,b787f834-b274-4c9a-8d59-93a9caef3bb3,4266,2002,0.4692920768870136,0.017769343799080378,Austen Skirt floral 
1016,tren_inferior,b7a4a793-1ef3-4e3f-a5a3-a407d74a485f,3299,990,0.30009093664746894,0.008787038142402386,Party Dress shines 
1017,tren_inferior,b7b3344d-de67-419f-97de-bb1f0c660ca2,1716,1034,0.6025641025641025,0.009177573170953602,Summer Dress long 
1018,tren_inferior,b7c44e16-5f20-40ce-a8f9-f16199872b80,3145,1078,0.3427662957074722,0.00956810819950482,Osaka Pant wardrobe 
1019,tren_inferior,b7fb99ca-d903-47ff-bc14-6fb1a36de20e,2948,990,0.3358208955223881,0.008787038142402386,Vilika Pant noos 
1020,tren_inferior,b836f179-8ebf-43b4-8558-f54f1e51b7a5,15658,6377,0.40726785030016605,0.05660095175161617,Pckamelia Jeans noos 
1021,tren_inferior,b8b08fe2-a55a-4fe2-8da4-8b1bc77d4422,13546,5346,0.39465524878192826,0.04745000596897288,Nmboss Pant legging 
1022,tren_inferior,b8ba1a7e-5a46-4bc9-a258-73e734b0abbc,7697,2178,0.2829673898921658,0.019331483913285246,Ihluva Jeans wash
1023,tren_inferior,b96a988b-ce7a-40ec-9d73-3ec3ce5e4b93,2156,1056,0.4897959183673469,0.00937284068522921,Fritblaze Pant print 
1024,tren_inferior,b96da649-132a-47d8-a309-6cf3e7433d79,2486,858,0.34513274336283184,0.007615433056748734,Mia Dress season 
1025,tren_inferior,b974e499-4aa3-4bf1-902c-c76104fec2d2,8379,1958,0.23367943668695548,0.01737880877052916,Hadiadi Jeans denim 
1026,tren_inferior,ba3d0c27-0e0b-4e7c-9c0a-21c07ea313f2,6269,2397,0.38235763279629925,0.021275283259937897,Onltamari Dress stripes 
1027,tren_inferior,ba660e96-19bd-4e15-883d-54ed5b6cca54,4224,2156,0.5104166666666666,0.01913621639900964,Byisole Jumpsuit print 
1028,tren_inferior,ba839150-a70b-41a3-b60c-8f46d73d8662,2486,1518,0.6106194690265486,0.01347345848501699,Bente Pant slim 
1029,tren_inferior,ba96db3f-187b-4063-925a-e8a641d18f21,9105,2904,0.3189456342668863,0.025775311884380328,Pckamelia Pant culotte
1030,tren_inferior,baa63f1f-0ba8-459b-aee0-7cea4d9c0d4f,0,0,,0.0,Flowers Dress majo
1031,tren_inferior,bae528e8-9bda-4754-9bcf-908aff274a29,2288,946,0.41346153846153844,0.008396503113851168,Satya Skirt grace
1032,tren_inferior,bb3e1324-2df7-4213-901b-ac68d4261f89,2969,1364,0.45941394408891884,0.01210658588508773,Heaven Jumpsuit long
1033,tren_inferior,bb6827a6-9407-45c5-a45c-6d3465edb607,0,0,,0.0,Onlkarmen Dress short 
1034,tren_inferior,bba616f4-3fd2-468a-a83d-fa3c23bdc3fc,16603,7850,0.4728061193760164,0.06967499941197851,Onlcar Jeans noos
1035,tren_inferior,bc0327b9-9292-4f32-9a2c-65b144c126b4,10620,3102,0.292090395480226,0.027532719512860807,Sindy Skirt gim 
1036,tren_inferior,bc8b5458-7019-431f-97c9-3375b0fdda96,19573,8534,0.4360087876155929,0.07574604394672925,Viprimera Dress stripes
1037,tren_inferior,bc972c9b-a93f-4be7-bc24-c86dee674ebf,7259,2486,0.34247141479542637,0.022065229113143767,Pchipa Pant pieces
1038,tren_inferior,bcb25a5a-8dac-4c25-b7f6-b550e18c47ce,12732,6421,0.5043198240653471,0.05699148678016739,Cerise Dress long 
1039,tren_inferior,bce47d5a-3c14-4700-9f2d-b459d182fa82,5036,2442,0.48490865766481334,0.02167469408459255,Espskinny Jeans denim 
1040,tren_inferior,bd3d7995-2835-4e19-ac3d-5c4954d19337,4618,1056,0.22867042009527935,0.00937284068522921,Desfiona Pant squared 
1041,tren_inferior,bd6567d1-cee5-4f9e-b469-d30bb2870382,9038,4310,0.4768754149148042,0.0382546812058124,Buttons Skirt midi 
1042,tren_inferior,bd66bf63-84c1-406d-9c20-599b31c5ec07,2794,1320,0.47244094488188976,0.011716050856536514,Sevi Pant slim 
1043,tren_inferior,bde4e324-360d-47a7-b117-64d155f17f42,20892,6424,0.30748611908864637,0.0570181141684777,Cerise Dress solid 
1044,tren_inferior,be366102-aa64-43c7-ada5-30f4f5933909,9963,4047,0.4062029509183981,0.03592034683060854,Objanna Short denim 
1045,tren_inferior,befe0a10-f556-4c3e-9186-ac827e86731b,6488,2860,0.4408138101109741,0.025384776855829114,Onlroyal Pant coated
1046,tren_inferior,bf1416b2-343b-42ef-90df-c11328af8833,0,0,,0.0,Pable Skirt season
1047,tren_inferior,bf4671f0-fbdf-48fe-af57-958df8251813,9104,3674,0.40355887521968364,0.03260967488402663,Ruin Dress ycoo 
1048,tren_inferior,bf76a83d-0acf-4f8c-bd37-3d541237a317,3760,1276,0.3393617021276596,0.011325515827985296,Gema Dress cerise 
1049,tren_inferior,bf771e5f-5975-41c6-9ef3-642ce87f5dfb,21135,9545,0.45162053465815,0.08471947380730381,Shlunar Jeans denim 
1050,tren_inferior,bfb57d34-32e5-4edb-b4ec-86df09ad9bc2,1782,682,0.38271604938271603,0.006053292942543865,Frsiga Dress solid 
